Observer ,Year,Month,Sunday,Site,Family,Genus,Species,Fork length
Jessica Tran,2021,April,1,Papeete market,Siganidae,Siganus,argenteus,23.59521
Jessica Tran,2021,April,1,Papeete market,Serranidae,Epinephelus,merra,23.59958
Jessica Tran,2021,April,1,Papeete market,Scaridae,Calotomus ,carolinus,23.60115
Jessica Tran,2021,April,3,Papeete market,Scaridae,Scarus,psittacus,23.60848
Jessica Tran,2021,April,1,Papeete market,Scaridae,Scarus,psittacus,23.61264
Jessica Tran,2021,April,1,Papeete market,Serranidae,Epinephelus,merra,23.61849
Jessica Tran,2021,April,4,Papeete market,Serranidae,Epinephelus,merra,23.61939
Jessica Tran,2021,April,1,Papeete market,Lutjanidae,lutjanus,gibbus,23.62153
Jessica Tran,2021,April,2,Papeete market,Priacanthidae,Heteropriacanthus,cruentatus,23.62388
Jessica Tran,2021,April,2,Papeete market,Priacanthidae,Heteropriacanthus,cruentatus,23.62758
Jessica Tran,2021,April,4,Papeete market,Scaridae,Scarus,psittacus,23.63198
Jessica Tran,2021,April,2,Papeete market,Mullidae ,Parupeneus ,multifasciatus,23.63384
Jessica Tran,2021,April,2,Papeete market,Scaridae,Chlorurus,spilurus,23.63527
Jessica Tran,2021,April,1,Papeete market,Scaridae,Scarus,psittacus,23.64455
Jessica Tran,2021,April,2,Papeete market,Scaridae,Scarus,oviceps,23.6453
Jessica Tran,2021,April,1,Papeete market,Mullidae ,Mulloidichthys,vanicolensis,23.64724
Jessica Tran,2021,April,3,Papeete market,Serranidae,Cephalopholis,argus,23.66167
Jessica Tran,2021,April,2,Papeete market,Labridae,Cheilinus,trilobatus,23.66613
Jessica Tran,2021,April,4,Papeete market,Serranidae,Epinephelus,merra,23.66776
Jessica Tran,2021,April,4,Papeete market,Acanthuridae,Naso,lituratus,23.66975
Jessica Tran,2021,April,4,Papeete market,Siganidae,Siganus,spinus,23.67034
Jessica Tran,2021,April,2,Papeete market,Serranidae,Epinephelus,merra,23.6716
Jessica Tran,2021,April,4,Papeete market,Holocentridae,Sargocentron,spiniferum,23.67607
Jessica Tran,2021,April,2,Papeete market,Scaridae,Chlorurus,spilurus,23.68367
Jessica Tran,2021,April,2,Papeete market,Mullidae ,Parupeneus ,multifasciatus,23.68416
Jessica Tran,2021,April,3,Papeete market,Labridae,Cheilinus,trilobatus,23.6852
Jessica Tran,2021,April,4,Papeete market,Labridae,Cheilinus,trilobatus,23.68794
Jessica Tran,2021,April,4,Papeete market,Scaridae,Scarus,altipinnis,23.69211
Jessica Tran,2021,April,4,Papeete market,Scaridae,Scarus,oviceps,23.69799
Jessica Tran,2021,April,4,Papeete market,Acanthuridae,Naso,lituratus,23.69876
Jessica Tran,2021,April,3,Papeete market,Scaridae,Scarus,psittacus,23.69981
Jessica Tran,2021,April,2,Papeete market,Serranidae,Epinephelus,merra,23.7024
Jessica Tran,2021,April,2,Papeete market,Serranidae,Variola,louti,23.70448
Jessica Tran,2021,April,3,Papeete market,Mullidae ,Mulloidichthys,vanicolensis,23.70471
Jessica Tran,2021,April,1,Papeete market,Scaridae,Scarus,psittacus,23.70654
Jessica Tran,2021,April,1,Papeete market,Carangidae,Caranx,melampygus,23.70732
Jessica Tran,2021,April,2,Papeete market,Serranidae,Epinephelus,merra,23.70788
Jessica Tran,2021,April,4,Papeete market,Scaridae,Scarus,psittacus,23.70989
Jessica Tran,2021,April,3,Papeete market,Scaridae,Scarus,psittacus,23.7105
Jessica Tran,2021,April,3,Papeete market,Scaridae,Scarus,psittacus,23.71096
Jessica Tran,2021,April,3,Papeete market,Scaridae,Chlorurus,spilurus,23.71133
Jessica Tran,2021,April,3,Papeete market,Scaridae,Scarus,psittacus,23.72204
Jessica Tran,2021,April,1,Papeete market,Scaridae,Calotomus ,carolinus,23.7227
Jessica Tran,2021,April,4,Papeete market,Scaridae,Scarus,psittacus,23.72703
Jessica Tran,2021,April,4,Papeete market,Scaridae,Chlorurus,spilurus,23.73383
Jessica Tran,2021,April,3,Papeete market,Serranidae,Epinephelus,merra,23.73411
Jessica Tran,2021,April,3,Papeete market,Scaridae,Chlorurus,spilurus,23.73565
Jessica Tran,2021,April,1,Papeete market,Siganidae,Siganus,spinus,23.74053
Jessica Tran,2021,April,3,Papeete market,Siganidae,Siganus,spinus,23.74504
Jessica Tran,2021,April,3,Papeete market,Scaridae,Scarus,psittacus,23.74756
Jessica Tran,2021,April,4,Papeete market,Scaridae,Scarus,oviceps,23.74796
Jessica Tran,2021,April,4,Papeete market,Scaridae,Scarus,oviceps,23.7497
Jessica Tran,2021,April,3,Papeete market,Serranidae,Cephalopholis,argus,23.75098
Jessica Tran,2021,April,4,Papeete market,Acanthuridae,Naso,lituratus,23.75295
Jessica Tran,2021,April,4,Papeete market,Mullidae ,Parupeneus ,multifasciatus,23.75426
Jessica Tran,2021,April,1,Papeete market,Scaridae,Scarus,psittacus,23.75516
Jessica Tran,2021,April,4,Papeete market,Serranidae,Cephalopholis,argus,23.75715
Jessica Tran,2021,April,4,Papeete market,Acanthuridae,Naso,lituratus,23.75734
Jessica Tran,2021,April,3,Papeete market,Serranidae,Cephalopholis,argus,23.76101
Jessica Tran,2021,April,4,Papeete market,Scaridae,Scarus,psittacus,23.76159
Jessica Tran,2021,April,2,Papeete market,Acanthuridae,Acanthurus,nigricauda,23.76204
Jessica Tran,2021,April,2,Papeete market,Mullidae ,Parupeneus ,multifasciatus,23.76796
Jessica Tran,2021,April,3,Papeete market,Serranidae,Epinephelus,merra,23.77213
Jessica Tran,2021,April,3,Papeete market,Mullidae ,Parupeneus ,multifasciatus,23.77267
Jessica Tran,2021,April,2,Papeete market,Siganidae,Siganus,spinus,23.77438
Jessica Tran,2021,April,1,Papeete market,Scaridae,Calotomus ,carolinus,23.7752
Jessica Tran,2021,April,4,Papeete market,Serranidae,Epinephelus,merra,23.77744
Jessica Tran,2021,April,1,Papeete market,Acanthuridae,Naso,lituratus,23.77824
Jessica Tran,2021,April,2,Papeete market,Acanthuridae,Naso,lituratus,23.77934
Jessica Tran,2021,April,2,Papeete market,Priacanthidae,Other,Other,23.78764
Jessica Tran,2021,April,4,Papeete market,Scaridae,Scarus,psittacus,23.78852
Jessica Tran,2021,April,2,Papeete market,Serranidae,Variola,louti,23.79149
Jessica Tran,2021,April,1,Papeete market,Scaridae,Scarus,psittacus,23.79157
Jessica Tran,2021,April,3,Papeete market,Serranidae,Epinephelus,hexagonatus,23.79499
Jessica Tran,2021,April,3,Papeete market,Mullidae ,Parupeneus ,multifasciatus,23.79742
Jessica Tran,2021,April,3,Papeete market,Acanthuridae,Naso,unicornis,23.8054
Jessica Tran,2021,April,1,Papeete market,Lutjanidae,lutjanus,fulvus,23.82708
Jessica Tran,2021,April,2,Papeete market,Serranidae,Epinephelus,merra,23.82721
Jessica Tran,2021,April,3,Papeete market,Lutjanidae,lutjanus,gibbus,23.83144
Jessica Tran,2021,April,3,Papeete market,Serranidae,Epinephelus,hexagonatus,23.83265
Jessica Tran,2021,April,3,Papeete market,Mullidae ,Mulloidichthys,vanicolensis,23.83593
Jessica Tran,2021,April,4,Papeete market,Scaridae,Scarus,psittacus,23.83853
Jessica Tran,2021,April,3,Papeete market,Labridae,Epibulus,insidiator,23.84022
Jessica Tran,2021,April,2,Papeete market,Mullidae ,Parupeneus ,multifasciatus,23.84055
Jessica Tran,2021,April,2,Papeete market,Labridae,Cheilinus,trilobatus,23.84276
Jessica Tran,2021,April,1,Papeete market,Siganidae,Siganus,spinus,23.85126
Jessica Tran,2021,April,4,Papeete market,Serranidae,Cephalopholis,argus,23.8539
Jessica Tran,2021,April,3,Papeete market,Scaridae,Scarus,psittacus,23.85421
Jessica Tran,2021,April,3,Papeete market,Mullidae ,Parupeneus ,multifasciatus,23.85456
Jessica Tran,2021,April,4,Papeete market,Scaridae,Scarus,psittacus,23.85639
Jessica Tran,2021,April,4,Papeete market,Priacanthidae,Heteropriacanthus,cruentatus,23.85643
Jessica Tran,2021,April,3,Papeete market,Scaridae,Scarus,psittacus,23.85674
Jessica Tran,2021,April,4,Papeete market,Scaridae,Scarus,psittacus,23.85855
Jessica Tran,2021,April,2,Papeete market,Mullidae ,Parupeneus ,multifasciatus,23.86055
Jessica Tran,2021,April,2,Papeete market,Holocentridae,Sargocentron,spiniferum,23.86369
Jessica Tran,2021,April,3,Papeete market,Mullidae ,Parupeneus ,multifasciatus,23.86409
Jessica Tran,2021,April,4,Papeete market,Serranidae,Epinephelus,merra,23.86463
Jessica Tran,2021,April,4,Papeete market,Holocentridae,Myripristis,berndti,23.86817
Jessica Tran,2021,April,2,Papeete market,Serranidae,Epinephelus,merra,23.87159
Jessica Tran,2021,April,4,Papeete market,Scaridae,Scarus,psittacus,23.87823
Jessica Tran,2021,April,4,Papeete market,Scaridae,Scarus,psittacus,23.87942
Jessica Tran,2021,April,2,Papeete market,Scaridae,Chlorurus,spilurus,23.88019
Jessica Tran,2021,April,3,Papeete market,Mullidae ,Parupeneus ,multifasciatus,23.88138
Jessica Tran,2021,April,3,Papeete market,Scaridae,Scarus,rubroviolaceus,23.8875
Jessica Tran,2021,April,1,Papeete market,Scaridae,Scarus,psittacus,23.88797
Jessica Tran,2021,April,1,Papeete market,Siganidae,Siganus,argenteus,23.89111
Jessica Tran,2021,April,1,Papeete market,Scaridae,Chlorurus,spilurus,23.8913
Jessica Tran,2021,April,2,Papeete market,Acanthuridae,Naso,lituratus,23.89412
Jessica Tran,2021,April,4,Papeete market,Acanthuridae,Naso,lituratus,23.89512
Jessica Tran,2021,April,4,Papeete market,Scaridae,Chlorurus,spilurus,23.89573
Jessica Tran,2021,April,1,Papeete market,Scaridae,Chlorurus,spilurus,23.89985
Jessica Tran,2021,April,3,Papeete market,Scaridae,Chlorurus,spilurus,23.90214
Jessica Tran,2021,April,2,Papeete market,Scaridae,Scarus,oviceps,23.91578
Jessica Tran,2021,April,3,Papeete market,Scaridae,Scarus,psittacus,23.91933
Jessica Tran,2021,April,4,Papeete market,Scaridae,Scarus,oviceps,23.91957
Jessica Tran,2021,April,3,Papeete market,Scaridae,Scarus,psittacus,23.92257
Jessica Tran,2021,April,3,Papeete market,Scaridae,Chlorurus,spilurus,23.92487
Jessica Tran,2021,April,1,Papeete market,Serranidae,Epinephelus,merra,23.92796
Jessica Tran,2021,April,4,Papeete market,Serranidae,Epinephelus,merra,23.92905
Jessica Tran,2021,April,2,Papeete market,Serranidae,Epinephelus,merra,23.92975
Jessica Tran,2021,April,3,Papeete market,Scaridae,Scarus,psittacus,23.93116
Jessica Tran,2021,April,1,Papeete market,Scaridae,Scarus,psittacus,23.93174
Jessica Tran,2021,April,1,Papeete market,Labridae,Cheilinus,trilobatus,23.93647
Jessica Tran,2021,April,4,Papeete market,Scaridae,Scarus,psittacus,23.94073
Jessica Tran,2021,April,1,Papeete market,Scaridae,Scarus,psittacus,23.94115
Jessica Tran,2021,April,4,Papeete market,Holocentridae,Sargocentron,tiere,23.94425
Jessica Tran,2021,April,2,Papeete market,Acanthuridae,Naso,lituratus,23.94489
Jessica Tran,2021,April,2,Papeete market,Siganidae,Siganus,spinus,23.94931
Jessica Tran,2021,April,3,Papeete market,Holocentridae,Myripristis,berndti,23.95485
Jessica Tran,2021,April,3,Papeete market,Scaridae,Scarus,psittacus,23.95622
Jessica Tran,2021,April,4,Papeete market,Holocentridae,Myripristis,berndti,23.95719
Jessica Tran,2021,April,3,Papeete market,Scaridae,Scarus,psittacus,23.96135
Jessica Tran,2021,April,3,Papeete market,Siganidae,Siganus,argenteus,23.96202
Jessica Tran,2021,April,4,Papeete market,Priacanthidae,Heteropriacanthus,cruentatus,23.96421
Jessica Tran,2021,April,4,Papeete market,Scaridae,Scarus,psittacus,23.96438
Jessica Tran,2021,April,3,Papeete market,Scaridae,Chlorurus,spilurus,23.96637
Jessica Tran,2021,April,2,Papeete market,Mullidae ,Parupeneus ,multifasciatus,23.96674
Jessica Tran,2021,April,4,Papeete market,Holocentridae,Sargocentron,spiniferum,23.9703
Jessica Tran,2021,April,2,Papeete market,Lethrinidae,Lethrinus,olivaceus,23.97583
Jessica Tran,2021,April,4,Papeete market,Acanthuridae,Naso,lituratus,23.97752
Jessica Tran,2021,April,3,Papeete market,Acanthuridae,Naso,lituratus,23.98119
Jessica Tran,2021,April,1,Papeete market,Labridae,Coris,gaimard,23.98206
Jessica Tran,2021,April,4,Papeete market,Scaridae,Scarus,psittacus,23.98307
Jessica Tran,2021,April,4,Papeete market,Priacanthidae,Heteropriacanthus,cruentatus,23.9836
Jessica Tran,2021,April,1,Papeete market,Scaridae,Scarus,psittacus,23.98371
Jessica Tran,2021,April,3,Papeete market,Scaridae,Chlorurus,spilurus,23.98612
Jessica Tran,2021,April,4,Papeete market,Serranidae,Epinephelus,merra,23.98699
Jessica Tran,2021,April,4,Papeete market,Scaridae,Chlorurus,spilurus,23.99154
Jessica Tran,2021,April,4,Papeete market,Scaridae,Scarus,oviceps,23.99294
Jessica Tran,2021,April,2,Papeete market,Serranidae,Epinephelus,merra,23.99317
Jessica Tran,2021,April,2,Papeete market,Scaridae,Chlorurus,spilurus,23.99345
Jessica Tran,2021,April,2,Papeete market,Serranidae,Epinephelus,autre,23.99411
Jessica Tran,2021,April,4,Papeete market,Scaridae,Calotomus ,carolinus,24.0008
Jessica Tran,2021,April,4,Papeete market,Priacanthidae,Heteropriacanthus,cruentatus,24.00144
Jessica Tran,2021,April,4,Papeete market,Mullidae ,Parupeneus ,multifasciatus,24.00164
Jessica Tran,2021,April,2,Papeete market,Scaridae,Scarus,rubroviolaceus,24.00422
Jessica Tran,2021,April,3,Papeete market,Serranidae,Epinephelus,merra,24.00658
Jessica Tran,2021,April,4,Papeete market,Priacanthidae,Heteropriacanthus,cruentatus,24.01412
Jessica Tran,2021,April,4,Papeete market,Serranidae,Epinephelus,fasciatus,24.01807
Jessica Tran,2021,April,4,Papeete market,Siganidae,Siganus,argenteus,24.01934
Jessica Tran,2021,April,4,Papeete market,Acanthuridae,Naso,lituratus,24.02049
Jessica Tran,2021,April,1,Papeete market,Mullidae ,Mulloidichthys,vanicolensis,24.0214
Jessica Tran,2021,April,1,Papeete market,Siganidae,Siganus,spinus,24.02168
Jessica Tran,2021,April,4,Papeete market,Scaridae,Scarus,oviceps,24.022
Jessica Tran,2021,April,4,Papeete market,Scaridae,Calotomus ,carolinus,24.02805
Jessica Tran,2021,April,1,Papeete market,Mullidae ,Mulloidichthys,vanicolensis,24.03482
Jessica Tran,2021,April,3,Papeete market,Scaridae,Scarus,psittacus,24.03787
Jessica Tran,2021,April,4,Papeete market,Scaridae,Scarus,psittacus,24.03836
Jessica Tran,2021,April,4,Papeete market,Scaridae,Calotomus ,carolinus,24.04025
Jessica Tran,2021,April,3,Papeete market,Scaridae,Scarus,psittacus,24.04065
Jessica Tran,2021,April,3,Papeete market,Scaridae,Scarus,psittacus,24.04162
Jessica Tran,2021,April,3,Papeete market,Labridae,Epibulus,insidiator,24.04587
Jessica Tran,2021,April,2,Papeete market,Serranidae,Epinephelus,hexagonatus,24.05053
Jessica Tran,2021,April,4,Papeete market,Siganidae,Siganus,spinus,24.05131
Jessica Tran,2021,April,3,Papeete market,Scaridae,Scarus,psittacus,24.05726
Jessica Tran,2021,April,1,Papeete market,Scaridae,Scarus,psittacus,24.05728
Jessica Tran,2021,April,3,Papeete market,Scaridae,Scarus,psittacus,24.05938
Jessica Tran,2021,April,1,Papeete market,Scaridae,Scarus,psittacus,24.06385
Jessica Tran,2021,April,1,Papeete market,Labridae,Cheilinus,trilobatus,24.064
Jessica Tran,2021,April,4,Papeete market,Acanthuridae,Naso,lituratus,24.06853
Jessica Tran,2021,April,1,Papeete market,Scaridae,Scarus,psittacus,24.06896
Jessica Tran,2021,April,2,Papeete market,Scaridae,Chlorurus,spilurus,24.07004
Jessica Tran,2021,April,1,Papeete market,Scaridae,Scarus,psittacus,24.07274
Jessica Tran,2021,April,3,Papeete market,Serranidae,Epinephelus,merra,24.07648
Jessica Tran,2021,April,2,Papeete market,Scaridae,Calotomus ,carolinus,24.07712
Jessica Tran,2021,April,2,Papeete market,Serranidae,Epinephelus,fasciatus,24.0805
Jessica Tran,2021,April,4,Papeete market,Priacanthidae,Heteropriacanthus,cruentatus,24.08304
Jessica Tran,2021,April,1,Papeete market,Scaridae,Scarus,psittacus,24.08479
Jessica Tran,2021,April,1,Papeete market,Scaridae,Scarus,psittacus,24.0899
Jessica Tran,2021,April,2,Papeete market,Scaridae,Scarus,psittacus,24.09111
Jessica Tran,2021,April,3,Papeete market,Serranidae,Epinephelus,hexagonatus,24.09198
Jessica Tran,2021,April,2,Papeete market,Scaridae,Chlorurus,spilurus,24.09472
Jessica Tran,2021,April,3,Papeete market,Acanthuridae,Naso,lituratus,24.09973
Jessica Tran,2021,April,2,Papeete market,Scaridae,Leptoscarus,vaigiensis,24.10195
Jessica Tran,2021,April,1,Papeete market,Scaridae,Scarus,psittacus,24.10526
Jessica Tran,2021,April,3,Papeete market,Mullidae ,Parupeneus ,multifasciatus,24.10589
Jessica Tran,2021,April,2,Papeete market,Labridae,Oxycheilinus,unifasciatus,24.10891
Jessica Tran,2021,April,2,Papeete market,Mullidae ,Mulloidichthys,vanicolensis,24.11025
Jessica Tran,2021,April,4,Papeete market,Acanthuridae,Naso,lituratus,24.11205
Jessica Tran,2021,April,2,Papeete market,Mullidae ,Parupeneus ,multifasciatus,24.11371
Jessica Tran,2021,April,2,Papeete market,Serranidae,Epinephelus,merra,24.11459
Jessica Tran,2021,April,1,Papeete market,Siganidae,Siganus,argenteus,24.11691
Jessica Tran,2021,April,3,Papeete market,Scaridae,Chlorurus,spilurus,24.11966
Jessica Tran,2021,April,4,Papeete market,Scaridae,Calotomus ,carolinus,24.12006
Jessica Tran,2021,April,2,Papeete market,Serranidae,Epinephelus,hexagonatus,24.12817
Jessica Tran,2021,April,4,Papeete market,Labridae,Cheilinus,trilobatus,24.12851
Jessica Tran,2021,April,3,Papeete market,Siganidae,Siganus,argenteus,24.12856
Jessica Tran,2021,April,3,Papeete market,Scaridae,Scarus,psittacus,24.13051
Jessica Tran,2021,April,4,Papeete market,Scaridae,Scarus,psittacus,24.14194
Jessica Tran,2021,April,3,Papeete market,Scaridae,Calotomus ,carolinus,24.14596
Jessica Tran,2021,April,2,Papeete market,Holocentridae,Sargocentron,spiniferum,24.14711
Jessica Tran,2021,April,3,Papeete market,Scaridae,Chlorurus,spilurus,24.14713
Jessica Tran,2021,April,4,Papeete market,Lutjanidae,lutjanus,fulvus,24.14871
Jessica Tran,2021,April,2,Papeete market,Scaridae,Calotomus ,carolinus,24.14889
Jessica Tran,2021,April,2,Papeete market,Serranidae,Epinephelus,merra,24.15136
Jessica Tran,2021,April,1,Papeete market,Scaridae,Scarus,psittacus,24.16072
Jessica Tran,2021,April,3,Papeete market,Scaridae,Chlorurus,spilurus,24.16126
Jessica Tran,2021,April,4,Papeete market,Scaridae,Scarus,psittacus,24.17455
Jessica Tran,2021,April,3,Papeete market,Mullidae ,Mulloidichthys,vanicolensis,24.17537
Jessica Tran,2021,April,4,Papeete market,Scaridae,Chlorurus,spilurus,24.17803
Jessica Tran,2021,April,4,Papeete market,Serranidae,Epinephelus,merra,24.17876
Jessica Tran,2021,April,3,Papeete market,Holocentridae,Sargocentron,spiniferum,24.18141
Jessica Tran,2021,April,2,Papeete market,Serranidae,Cephalopholis,argus ,24.18601
Jessica Tran,2021,April,3,Papeete market,Scaridae,Calotomus ,carolinus,24.19577
Jessica Tran,2021,April,2,Papeete market,Serranidae,Epinephelus,merra,24.19778
Jessica Tran,2021,April,3,Papeete market,Lutjanidae,lutjanus,gibbus,24.20369
Jessica Tran,2021,April,3,Papeete market,Holocentridae,Myripristis,berndti,24.20593
Jessica Tran,2021,April,1,Papeete market,Scaridae,Calotomus ,carolinus,24.20691
Jessica Tran,2021,April,3,Papeete market,Scaridae,Scarus,rubroviolaceus,24.20797
Jessica Tran,2021,April,4,Papeete market,Acanthuridae,Naso,lituratus,24.21959
Jessica Tran,2021,April,1,Papeete market,Scaridae,Scarus,oviceps,24.22094
Jessica Tran,2021,April,4,Papeete market,Scaridae,Scarus,psittacus,24.22751
Jessica Tran,2021,April,3,Papeete market,Scaridae,Chlorurus,spilurus,24.23157
Jessica Tran,2021,April,1,Papeete market,Serranidae,Epinephelus,hexagonatus,24.23195
Jessica Tran,2021,April,3,Papeete market,Serranidae,Epinephelus,merra,24.23543
Jessica Tran,2021,April,1,Papeete market,Scaridae,Scarus,psittacus,24.23938
Jessica Tran,2021,April,1,Papeete market,Serranidae,Epinephelus,merra,24.23989
Jessica Tran,2021,April,4,Papeete market,Acanthuridae,Naso,lituratus,24.2404
Jessica Tran,2021,April,4,Papeete market,Scaridae,Calotomus ,carolinus,24.24211
Jessica Tran,2021,April,4,Papeete market,Labridae,Cheilinus,trilobatus,24.24295
Jessica Tran,2021,April,4,Papeete market,Mullidae ,Parupeneus ,multifasciatus,24.24402
Jessica Tran,2021,April,1,Papeete market,Scaridae,Chlorurus,frontalis,24.24731
Jessica Tran,2021,April,2,Papeete market,Scaridae,Chlorurus,spilurus,24.24781
Jessica Tran,2021,April,1,Papeete market,Scaridae,Chlorurus,spilurus,24.25092
Jessica Tran,2021,April,4,Papeete market,Mullidae ,Parupeneus ,multifasciatus,24.25259
Jessica Tran,2021,April,4,Papeete market,Scaridae,Scarus,psittacus,24.25587
Jessica Tran,2021,April,4,Papeete market,Serranidae,Variola,louti,24.25615
